"Date","Price","Open","High","Low","Vol.","Change %"
"05/03/2019","308.36","303.93","309.34","302.27","161.67K","2.04%"
"05/06/2019","306.30","303.64","308.17","301.45","228.03K","-0.67%"
"05/07/2019","297.69","303.78","304.72","296.33","133.11K","-2.81%"
"05/08/2019","296.51","297.93","299.45","295.00","343.50K","-0.40%"
"05/09/2019","309.28","306.00","319.99","306.00","411.07K","4.31%"
"05/10/2019","311.10","307.00","312.86","301.09","395.36K","0.59%"
"05/13/2019","296.28","304.19","304.19","295.23","281.06K","-4.76%"
"05/14/2019","291.97","297.32","298.06","291.01","274.57K","-1.45%"
"05/15/2019","294.35","289.88","294.66","287.31","182.14K","0.82%"
"05/16/2019","299.26","296.22","300.94","289.71","169.11K","1.67%"
"05/17/2019","296.72","296.21","304.00","295.29","197.42K","-0.85%"
"05/20/2019","292.84","294.45","295.29","290.69","152.48K","-1.31%"
"05/21/2019","294.35","294.60","298.77","291.61","182.56K","0.52%"
"05/22/2019","295.35","293.87","296.78","292.24","148.72K","0.34%"
"05/23/2019","293.96","292.86","295.10","291.64","113.37K","-0.47%"
"05/24/2019","293.37","295.49","298.51","293.21","89.37K","-0.20%"
"05/28/2019","289.12","294.33","296.54","288.91","111.97K","-1.45%"
"05/29/2019","288.08","287.49","290.14","286.23","86.61K","-0.36%"
"05/30/2019","287.25","288.69","288.69","284.40","72.43K","-0.29%"
"05/31/2019","286.93","283.95","287.82","281.66","129.17K","-0.11%"
"06/03/2019","288.24","287.25","290.23","286.00","144.97K","0.46%"
"06/04/2019","291.80","290.51","294.58","290.36","196.94K","1.24%"
"06/05/2019","287.70","293.03","293.46","286.02","362.17K","-1.41%"
"06/06/2019","287.87","288.41","291.65","286.48","177.60K","0.06%"
"06/07/2019","289.95","289.21","291.36","287.36","194.90K","0.72%"
"06/10/2019","291.62","291.29","293.53","290.39","399.11K","0.58%"
"06/11/2019","296.14","293.30","296.81","291.37","161.43K","1.55%"
"06/12/2019","297.31","295.59","298.34","293.59","156.48K","0.40%"
"06/13/2019","298.74","298.91","298.91","296.25","232.79K","0.48%"
"06/14/2019","298.43","298.43","301.27","296.92","112.33K","-0.10%"
"06/17/2019","302.21","298.72","303.25","298.06","141.09K","1.27%"
"06/18/2019","307.21","304.30","308.96","303.00","208.75K","1.65%"
"06/19/2019","307.93","306.95","308.81","305.26","185.15K","0.23%"
"06/20/2019","309.07","310.00","310.00","306.63","95.87K","0.37%"
"06/21/2019","304.57","307.89","309.00","302.35","165.71K","-1.46%"
"06/24/2019","301.00","305.43","305.52","300.53","104.56K","-1.17%"
"06/25/2019","301.47","300.91","303.79","300.51","94.39K","0.16%"
"06/26/2019","303.02","302.82","306.05","300.50","92.73K","0.51%"
"06/27/2019","306.80","304.29","307.09","302.38","116.55K","1.25%"
"06/28/2019","312.59","307.00","313.33","304.54","161.10K","1.89%"
"07/01/2019","315.30","313.99","317.00","313.05","221.34K","0.87%"
"07/02/2019","314.66","314.95","318.87","312.71","143.53K","-0.20%"
"07/03/2019","319.17","315.34","319.99","314.01","72.39K","1.43%"
"07/05/2019","313.33","317.07","317.07","311.49","65.95K","-1.83%"
"07/08/2019","309.31","311.81","311.94","307.82","77.22K","-1.28%"
"07/09/2019","305.05","308.45","308.48","303.82","102.40K","-1.38%"
"07/10/2019","304.55","305.84","308.94","304.18","122.88K","-0.16%"
"07/11/2019","310.41","305.86","310.79","305.86","168.03K","1.92%"
"07/12/2019","309.23","309.53","310.52","307.33","117.07K","-0.38%"
"07/15/2019","312.35","309.49","313.37","307.47","179.72K","1.01%"
"07/16/2019","309.39","312.09","313.15","307.26","106.98K","-0.95%"
"07/17/2019","308.53","309.82","311.47","308.03","129.99K","-0.28%"
"07/18/2019","310.06","309.65","311.85","309.60","179.43K","0.50%"
"07/19/2019","315.18","311.61","316.21","310.01","142.97K","1.65%"
"07/22/2019","311.62","316.16","316.16","310.82","121.14K","-1.13%"
"07/23/2019","316.12","312.64","316.67","310.81","82.79K","1.44%"
"07/24/2019","323.48","315.52","324.49","313.72","165.87K","2.33%"
"07/25/2019","319.67","323.34","324.00","319.38","146.03K","-1.18%"
"07/26/2019","324.38","320.46","324.44","320.38","141.73K","1.47%"
"07/29/2019","320.94","324.55","324.55","319.94","109.74K","-1.06%"
"07/30/2019","320.89","317.75","320.91","316.38","105.24K","-0.02%"
"07/31/2019","314.90","321.65","321.65","312.18","209.69K","-1.87%"
"08/01/2019","310.37","315.93","318.14","307.39","328.00K","-1.44%"
"08/02/2019","336.00","338.67","338.67","322.09","546.47K","8.26%"
"08/05/2019","318.80","321.47","329.06","317.57","385.04K","-5.12%"
"08/06/2019","320.81","321.18","325.42","317.62","172.03K","0.63%"
"08/07/2019","320.35","317.58","322.51","312.64","347.93K","-0.14%"
"08/08/2019","331.66","323.00","332.04","322.41","189.07K","3.53%"
"08/09/2019","325.46","329.21","329.93","324.61","257.10K","-1.87%"
"08/12/2019","319.37","322.90","324.37","317.26","123.86K","-1.87%"
"08/13/2019","326.25","319.23","327.71","319.23","308.25K","2.15%"
"08/14/2019","315.83","320.89","325.93","315.58","332.85K","-3.19%"
"08/15/2019","319.13","319.48","322.08","316.62","347.12K","1.04%"
"08/16/2019","327.50","322.30","329.45","318.22","237.26K","2.62%"
"08/19/2019","330.95","331.65","333.47","330.13","312.81K","1.05%"
"08/20/2019","340.48","336.90","344.77","332.50","218.20K","2.88%"
"08/21/2019","344.20","341.42","345.50","340.75","346.94K","1.09%"
"08/22/2019","341.95","342.99","344.14","338.50","93.87K","-0.65%"
"08/23/2019","332.67","341.05","341.69","331.18","165.66K","-2.71%"
"08/26/2019","335.25","333.68","336.19","331.00","171.98K","0.78%"
"08/27/2019","334.70","336.48","338.18","332.01","155.82K","-0.16%"
"08/28/2019","335.11","333.31","337.93","332.70","175.62K","0.12%"
"08/29/2019","337.31","338.31","339.36","334.95","220.65K","0.66%"
"08/30/2019","337.71","339.60","340.81","336.14","100.10K","0.12%"
"09/03/2019","333.34","335.72","337.30","330.21","122.12K","-1.29%"
"09/04/2019","335.20","336.65","338.32","332.46","161.21K","0.56%"
"09/05/2019","339.48","336.35","342.19","334.88","161.44K","1.28%"
"09/06/2019","335.59","337.46","340.49","334.05","250.74K","-1.15%"
"09/09/2019","335.47","334.79","340.27","333.23","187.16K","-0.04%"
"09/10/2019","322.93","333.97","334.30","321.84","241.51K","-3.74%"
"09/11/2019","326.42","323.21","327.97","323.21","238.07K","1.08%"
"09/12/2019","335.89","321.76","339.71","321.76","197.47K","2.90%"
