"Date","Price","Open","High","Low","Vol.","Change %"
"09/11/2018","59.50","58.55","59.55","58.30","29.25M","1.28%"
"09/12/2018","58.58","59.10","59.53","58.31","35.72M","-1.55%"
"09/13/2018","59.11","58.98","59.39","58.46","40.07M","0.90%"
"09/14/2018","58.90","59.40","59.40","58.68","24.18M","-0.36%"
"09/17/2018","57.99","58.89","59.09","57.92","34.10M","-1.54%"
"09/18/2018","58.36","58.13","59.07","58.07","32.31M","0.64%"
"09/19/2018","58.71","58.45","58.81","57.93","25.96M","0.60%"
"09/20/2018","59.58","59.03","59.70","58.81","29.25M","1.48%"
"09/21/2018","58.61","59.75","59.83","58.60","91.22M","-1.63%"
"09/24/2018","58.98","57.97","59.26","57.58","31.15M","0.63%"
"09/25/2018","59.69","59.21","59.84","58.70","33.16M","1.20%"
"09/26/2018","59.70","59.68","60.36","59.27","37.65M","0.02%"
"09/27/2018","60.37","60.00","60.84","59.90","36.27M","1.12%"
"09/28/2018","60.35","60.20","60.42","59.89","35.62M","-0.03%"
"10/01/2018","60.43","60.65","61.21","60.16","33.19M","0.13%"
"10/02/2018","60.38","60.33","61.23","59.98","40.18M","-0.08%"
"10/03/2018","60.58","60.60","60.71","60.11","26.25M","0.33%"
"10/04/2018","58.85","60.25","60.30","58.19","46.58M","-2.86%"
"10/05/2018","58.39","58.80","59.10","57.72","31.86M","-0.78%"
"10/08/2018","57.80","58.00","58.79","56.77","46.19M","-1.01%"
"10/09/2018","57.26","57.57","58.08","57.21","33.69M","-0.93%"
"10/10/2018","54.61","56.82","56.85","54.58","58.98M","-4.63%"
"10/11/2018","54.54","53.95","55.80","53.79","67.70M","-0.13%"
"10/12/2018","56.03","55.98","56.29","54.75","49.38M","2.73%"
"10/15/2018","55.12","55.90","56.09","54.91","30.08M","-1.62%"
"10/16/2018","56.65","55.67","56.82","55.59","38.38M","2.78%"
"10/17/2018","56.38","57.00","57.35","55.70","35.65M","-0.48%"
"10/18/2018","54.90","56.50","56.62","54.32","46.15M","-2.63%"
"10/19/2018","55.26","55.19","56.05","54.85","41.29M","0.66%"
"10/22/2018","55.57","55.63","56.08","55.00","27.12M","0.56%"
"10/23/2018","55.75","54.56","55.90","53.95","37.69M","0.32%"
"10/24/2018","52.86","55.75","55.83","52.75","49.29M","-5.18%"
"10/25/2018","55.18","54.02","55.89","53.78","72.96M","4.39%"
"10/26/2018","54.19","52.42","55.85","52.11","106.44M","-1.79%"
"10/29/2018","51.74","54.83","55.44","50.36","81.29M","-4.52%"
"10/30/2018","52.48","51.00","52.55","50.70","59.77M","1.43%"
"10/31/2018","54.53","53.41","55.40","53.41","70.92M","3.91%"
"11/01/2018","54.30","54.57","54.99","53.89","40.13M","-0.42%"
"11/02/2018","53.57","54.45","54.90","53.38","43.44M","-1.34%"
"11/05/2018","52.79","53.63","53.67","51.70","45.36M","-1.46%"
"11/06/2018","53.48","52.75","53.99","52.68","28.66M","1.31%"
"11/07/2018","55.41","54.17","55.50","54.03","43.39M","3.61%"
"11/08/2018","54.73","55.37","55.41","54.22","33.70M","-1.23%"
"11/09/2018","53.85","54.20","54.42","53.21","34.87M","-1.61%"
"11/12/2018","52.47","53.66","53.70","52.02","34.00M","-2.56%"
"11/13/2018","52.40","52.74","53.33","52.02","25.75M","-0.13%"
"11/14/2018","52.73","53.00","53.29","52.06","34.67M","0.63%"
"11/15/2018","53.55","52.57","53.94","52.06","41.58M","1.56%"
"11/16/2018","53.41","53.26","53.62","52.74","35.37M","-0.26%"
"11/19/2018","51.37","53.17","53.40","51.14","45.68M","-3.82%"
"11/20/2018","51.52","50.36","51.87","50.11","54.46M","0.29%"
"11/21/2018","52.17","52.27","52.74","51.97","29.70M","1.26%"
"11/23/2018","51.51","51.67","52.15","51.43","14.18M","-1.27%"
"11/26/2018","52.80","52.20","52.85","51.99","31.56M","2.50%"
"11/27/2018","52.61","52.57","53.34","52.27","33.05M","-0.36%"
"11/28/2018","54.59","52.87","54.64","52.15","46.04M","3.76%"
"11/29/2018","54.73","54.18","55.01","54.10","31.01M","0.26%"
"11/30/2018","55.48","54.78","55.48","54.16","59.67M","1.37%"
"12/03/2018","55.82","56.61","56.75","55.59","57.53M","0.61%"
"12/04/2018","53.12","55.65","55.71","53.04","45.63M","-4.84%"
"12/06/2018","53.90","52.25","53.97","52.12","47.44M","1.47%"
"12/07/2018","52.33","53.61","54.25","51.97","42.68M","-2.91%"
"12/10/2018","52.66","52.15","52.98","51.65","33.65M","0.63%"
"12/11/2018","53.08","53.35","53.52","52.51","33.85M","0.80%"
"12/12/2018","53.69","53.85","54.59","53.60","28.96M","1.15%"
"12/13/2018","53.68","53.78","54.42","53.25","24.99M","-0.02%"
"12/14/2018","52.59","53.00","53.59","52.47","36.36M","-2.03%"
"12/17/2018","51.28","52.35","53.12","50.83","49.93M","-2.49%"
"12/18/2018","52.17","51.70","52.98","51.52","43.64M","1.74%"
"12/19/2018","51.77","52.36","53.79","50.97","58.26M","-0.77%"
"12/20/2018","51.18","51.30","52.37","50.39","53.67M","-1.14%"
"12/21/2018","49.56","51.60","51.88","49.06","104.65M","-3.17%"
"12/24/2018","49.23","49.22","50.61","48.88","36.36M","-0.67%"
"12/26/2018","52.39","49.90","52.42","49.63","46.32M","6.42%"
"12/27/2018","52.65","51.31","52.67","50.35","46.00M","0.50%"
"12/28/2018","52.33","52.98","53.21","52.10","34.37M","-0.61%"
"12/31/2018","52.25","52.89","53.15","51.65","33.11M","-0.15%"
"01/02/2019","52.73","51.36","53.04","51.26","31.87M","0.92%"
"01/03/2019","51.27","52.53","53.31","51.12","41.96M","-2.77%"
"01/04/2019","53.90","52.13","54.00","51.84","46.03M","5.13%"
"01/07/2019","53.80","54.05","54.13","53.13","47.45M","-0.19%"
"01/08/2019","54.27","54.30","54.67","53.42","35.41M","0.87%"
"01/09/2019","54.08","54.40","54.58","53.72","27.00M","-0.35%"
"01/10/2019","53.94","53.75","53.99","53.23","26.60M","-0.26%"
"01/11/2019","53.22","53.49","53.67","52.82","30.86M","-1.33%"
"01/14/2019","52.58","52.67","52.92","52.43","28.49M","-1.20%"
"01/15/2019","54.33","52.90","54.41","52.72","37.52M","3.33%"
"01/16/2019","54.48","54.50","55.12","54.40","38.28M","0.28%"
"01/17/2019","54.96","54.40","55.03","54.16","24.90M","0.88%"
"01/18/2019","55.37","55.43","55.90","54.96","44.89M","0.75%"
"01/22/2019","53.93","54.80","54.95","53.54","39.63M","-2.60%"
"01/23/2019","54.22","54.34","54.65","53.38","25.19M","0.54%"
"01/24/2019","54.20","54.13","54.40","53.50","29.12M","-0.04%"
"01/25/2019","55.08","54.71","55.17","54.59","23.28M","1.62%"
"01/28/2019","53.99","54.50","54.67","53.73","29.33M","-1.98%"
"01/29/2019","53.50","54.05","54.24","53.30","19.70M","-0.91%"
"01/30/2019","54.90","53.87","54.98","53.83","29.45M","2.62%"
"01/31/2019","56.29","55.61","56.38","55.26","40.23M","2.53%"
"02/01/2019","55.93","56.11","56.72","55.71","33.12M","-0.64%"
"02/04/2019","57.07","55.95","57.12","55.88","78.41M","2.04%"
"02/05/2019","57.59","56.48","57.64","56.18","82.30M","0.91%"
"02/06/2019","56.14","57.46","57.70","55.92","48.26M","-2.52%"
"02/07/2019","55.30","55.59","55.60","54.68","38.30M","-1.50%"
"02/08/2019","55.12","54.74","55.25","54.71","21.77M","-0.33%"
"02/11/2019","55.11","55.19","55.67","55.00","18.50M","-0.02%"
"02/12/2019","56.38","55.55","56.64","55.55","35.04M","2.30%"
"02/13/2019","56.43","56.65","57.14","56.30","28.04M","0.09%"
"02/14/2019","56.46","56.25","56.81","55.85","21.11M","0.05%"
"02/15/2019","55.98","56.97","56.97","55.84","27.83M","-0.85%"
"02/19/2019","56.33","55.83","56.48","55.83","21.99M","0.63%"
"02/20/2019","56.03","56.44","56.55","55.59","24.09M","-0.53%"
"02/21/2019","55.21","55.94","55.96","54.90","33.28M","-1.46%"
"02/22/2019","55.83","55.48","55.86","55.02","29.44M","1.12%"
"02/25/2019","55.87","56.10","56.27","55.71","26.21M","0.07%"
"02/26/2019","56.10","55.72","56.32","55.34","35.03M","0.41%"
"02/27/2019","56.14","55.70","56.29","55.43","22.10M","0.07%"
"02/28/2019","56.33","55.95","56.70","55.92","27.43M","0.34%"
"03/01/2019","57.43","56.55","57.50","56.55","34.09M","1.95%"
"03/04/2019","57.67","57.73","58.28","56.91","35.49M","0.42%"
"03/05/2019","58.46","57.80","58.82","57.65","40.09M","1.37%"
"03/06/2019","58.25","58.59","58.74","58.15","23.60M","-0.36%"
"03/07/2019","57.54","58.02","58.18","57.09","30.09M","-1.22%"
"03/08/2019","57.50","56.70","57.67","56.51","23.69M","-0.07%"
"03/11/2019","58.96","57.60","59.00","57.58","30.03M","2.54%"
"03/12/2019","59.86","59.12","60.29","59.12","42.22M","1.53%"
"03/13/2019","59.95","60.30","60.36","59.90","25.89M","0.15%"
"03/14/2019","59.63","59.95","60.23","59.56","27.30M","-0.53%"
"03/15/2019","59.52","59.90","60.09","59.35","51.87M","-0.18%"
"03/18/2019","59.43","59.48","59.75","59.07","24.44M","-0.15%"
"03/19/2019","60.12","59.59","60.17","59.47","29.79M","1.16%"
"03/20/2019","61.32","60.07","61.50","59.98","41.51M","2.00%"
"03/21/2019","61.81","61.00","61.82","60.83","28.15M","0.80%"
"03/22/2019","60.38","61.44","61.68","60.30","34.42M","-2.31%"
"03/25/2019","59.87","59.98","60.47","59.50","27.58M","-0.84%"
"03/26/2019","59.49","60.26","60.38","59.09","30.75M","-0.63%"
"03/27/2019","58.90","59.60","59.60","58.21","29.43M","-0.99%"
"03/28/2019","58.61","58.77","58.86","58.17","22.40M","-0.49%"
"03/29/2019","58.84","59.01","59.20","58.32","30.89M","0.39%"
"04/01/2019","59.95","59.38","60.01","59.32","27.71M","1.89%"
"04/02/2019","60.28","60.00","60.29","59.56","18.29M","0.55%"
"04/03/2019","60.54","60.63","61.03","60.25","22.19M","0.43%"
"04/04/2019","60.97","60.56","61.03","60.45","21.02M","0.71%"
"04/05/2019","60.57","60.97","61.02","60.50","20.02M","-0.66%"
"04/08/2019","60.41","60.56","60.70","60.23","21.75M","-0.26%"
"04/09/2019","60.13","60.09","60.36","59.92","19.68M","-0.46%"
"04/10/2019","60.32","60.25","60.45","60.03","15.51M","0.32%"
"04/11/2019","60.48","60.45","60.64","60.23","17.00M","0.27%"
"04/12/2019","61.14","60.78","61.15","60.66","24.31M","1.09%"
"04/15/2019","61.33","61.20","61.46","60.73","23.80M","0.31%"
"04/16/2019","61.60","61.50","61.80","61.25","22.62M","0.44%"
"04/17/2019","62.01","61.85","62.25","61.65","30.37M","0.67%"
"04/18/2019","62.07","62.25","62.30","61.97","24.76M","0.10%"
"04/22/2019","62.69","61.83","62.72","61.67","19.09M","1.00%"
"04/23/2019","63.53","62.83","63.72","62.60","31.87M","1.34%"
"04/24/2019","63.00","63.53","63.70","62.99","23.40M","-0.83%"
"04/25/2019","63.37","63.52","63.64","62.90","31.34M","0.59%"
"04/26/2019","63.87","63.67","63.95","63.25","27.23M","0.79%"
"04/29/2019","64.81","64.03","64.85","63.59","72.37M","1.47%"
"04/30/2019","59.95","59.53","60.05","59.15","133.18M","-7.50%"
"05/01/2019","58.67","59.88","59.96","58.58","74.34M","-2.14%"
"05/02/2019","58.33","58.63","58.97","57.92","45.10M","-0.58%"
"05/03/2019","59.48","58.87","59.57","58.68","41.59M","1.97%"
"05/06/2019","59.67","58.60","59.77","58.56","31.77M","0.32%"
"05/07/2019","58.94","59.29","59.74","58.25","36.60M","-1.22%"
"05/08/2019","58.54","58.86","59.21","58.38","25.52M","-0.68%"
"05/09/2019","58.40","58.13","58.70","57.73","29.56M","-0.24%"
"05/10/2019","58.38","58.44","58.81","57.32","31.65M","-0.03%"
"05/13/2019","56.83","57.26","57.60","56.27","45.63M","-2.66%"
"05/14/2019","56.24","57.12","57.24","56.18","40.39M","-1.04%"
"05/15/2019","58.54","56.13","58.91","56.07","59.30M","4.09%"
"05/16/2019","59.23","58.59","59.71","58.42","35.31M","1.18%"
"05/17/2019","58.44","58.79","59.31","58.32","25.36M","-1.33%"
"05/20/2019","57.23","57.65","57.65","56.91","30.60M","-2.07%"
"05/21/2019","57.72","57.72","57.90","57.17","20.56M","0.86%"
"05/22/2019","57.79","57.56","58.19","57.55","18.83M","0.12%"
"05/23/2019","57.27","57.30","57.50","56.66","25.21M","-0.90%"
"05/24/2019","56.93","57.60","57.72","56.84","18.55M","-0.59%"
"05/28/2019","56.98","57.07","57.82","56.93","20.95M","0.09%"
"05/29/2019","56.00","56.63","56.75","55.60","36.23M","-1.72%"
"05/30/2019","56.07","56.01","56.34","55.80","18.09M","0.12%"
"05/31/2019","55.33","55.28","55.67","55.17","31.59M","-1.32%"
"06/03/2019","51.94","53.35","53.35","51.35","96.89M","-6.13%"
"06/04/2019","52.72","52.22","52.92","51.80","60.51M","1.50%"
"06/05/2019","52.23","52.75","52.84","51.65","46.99M","-0.93%"
"06/06/2019","52.39","52.31","52.50","51.78","29.02M","0.31%"
"06/07/2019","53.42","52.71","53.67","52.56","43.83M","1.97%"
"06/10/2019","54.14","53.85","54.74","53.76","28.51M","1.35%"
"06/11/2019","54.05","54.85","55.20","53.98","33.52M","-0.17%"
"06/12/2019","53.95","54.00","54.13","53.48","23.67M","-0.19%"
"06/13/2019","54.55","54.24","54.83","54.13","20.81M","1.11%"
"06/14/2019","54.31","54.49","54.74","54.07","24.59M","-0.44%"
"06/17/2019","54.69","54.45","55.06","54.40","19.77M","0.70%"
"06/18/2019","55.26","55.58","55.94","55.04","34.53M","1.04%"
"06/19/2019","55.23","55.36","55.47","54.80","26.72M","-0.05%"
"06/20/2019","55.66","56.09","56.14","55.35","24.02M","0.78%"
"06/21/2019","56.27","55.49","56.33","55.49","50.78M","1.10%"
"06/24/2019","55.84","56.00","56.18","55.67","24.24M","-0.76%"
"06/25/2019","54.38","55.75","55.78","54.23","31.64M","-2.61%"
"06/26/2019","54.02","54.55","54.76","53.68","34.70M","-0.66%"
"06/27/2019","53.83","54.34","54.42","53.79","24.08M","-0.35%"
"06/28/2019","54.14","53.86","54.14","53.69","33.67M","0.58%"
"07/01/2019","55.00","55.05","55.43","54.77","29.29M","1.59%"
"07/02/2019","55.63","55.24","55.64","54.98","20.64M","1.15%"
"07/03/2019","56.15","55.92","56.40","55.74","20.15M","0.93%"
"07/05/2019","56.63","55.97","56.73","55.88","29.79M","0.85%"
"07/08/2019","55.84","56.29","56.36","55.59","29.89M","-1.40%"
"07/09/2019","56.21","55.52","56.39","55.36","29.47M","0.66%"
"07/10/2019","57.05","56.62","57.12","56.53","30.71M","1.49%"
"07/11/2019","57.20","57.31","57.66","56.98","26.01M","0.26%"
"07/12/2019","57.27","57.15","57.38","56.93","21.88M","0.12%"
"07/15/2019","57.53","57.27","57.53","57.00","21.17M","0.45%"
"07/16/2019","57.67","57.34","57.93","57.34","25.35M","0.24%"
"07/17/2019","57.34","57.55","57.92","57.33","19.54M","-0.57%"
"07/18/2019","57.36","57.10","57.41","56.64","25.48M","0.03%"
"07/19/2019","56.58","57.47","57.58","56.56","23.18M","-1.36%"
"07/22/2019","56.96","56.77","57.00","56.26","28.94M","0.67%"
"07/23/2019","57.40","57.17","57.44","56.64","20.65M","0.77%"
"07/24/2019","56.99","56.63","57.27","56.43","27.20M","-0.71%"
"07/25/2019","56.80","56.95","57.18","56.19","54.76M","-0.33%"
"07/26/2019","62.26","61.40","63.42","61.40","121.22M","9.61%"
"07/29/2019","62.09","62.12","62.45","61.51","41.38M","-0.27%"
"07/30/2019","61.40","61.35","61.85","61.27","28.62M","-1.11%"
"07/31/2019","60.91","61.24","61.75","60.41","39.96M","-0.80%"
"08/01/2019","60.59","60.88","61.81","60.35","35.43M","-0.53%"
"08/02/2019","59.82","60.15","60.48","59.50","34.91M","-1.27%"
"08/05/2019","57.74","58.65","58.84","57.14","47.84M","-3.48%"
"08/06/2019","58.55","58.28","59.07","58.08","36.01M","1.40%"
"08/07/2019","58.80","57.89","58.99","57.54","30.69M","0.43%"
"08/08/2019","60.31","59.32","60.31","58.70","30.12M","2.57%"
"08/09/2019","59.45","60.00","60.22","59.24","20.42M","-1.43%"
"08/12/2019","58.73","59.00","59.28","58.44","22.06M","-1.21%"
"08/13/2019","59.84","58.72","60.27","58.65","28.60M","1.89%"
"08/14/2019","58.21","58.80","59.14","58.05","35.43M","-2.72%"
"08/15/2019","58.47","58.42","58.82","58.15","28.61M","0.45%"
"08/16/2019","58.96","59.04","59.19","58.65","25.30M","0.84%"
"08/19/2019","60.02","59.59","60.47","59.52","24.46M","1.80%"
"08/20/2019","59.18","59.77","59.90","59.15","20.21M","-1.40%"
"08/21/2019","59.58","59.79","60.03","59.40","14.17M","0.68%"
"08/22/2019","59.58","59.69","59.94","58.95","17.36M","0.00%"
"08/23/2019","57.68","59.26","59.78","57.50","36.26M","-3.19%"
"08/26/2019","58.56","57.97","58.59","57.74","21.18M","1.53%"
"08/27/2019","58.54","59.15","59.25","58.23","23.47M","-0.03%"
"08/28/2019","58.69","58.24","58.92","58.01","16.82M","0.26%"
"08/29/2019","59.71","59.32","59.96","59.26","19.64M","1.74%"
"08/30/2019","59.53","60.02","60.02","59.29","18.07M","-0.30%"
"09/03/2019","58.48","59.09","59.45","58.19","25.92M","-1.76%"
"09/04/2019","59.11","58.97","59.24","58.58","21.31M","1.08%"
"09/05/2019","60.61","59.68","60.70","59.63","26.41M","2.54%"
"09/06/2019","60.32","60.46","60.65","60.16","18.97M","-0.48%"
"09/09/2019","60.26","60.35","61.03","59.66","31.86M","-0.10%"
"09/10/2019","60.28","59.80","60.50","59.80","27.92M","0.03%"
"09/11/2019","61.00","60.19","61.12","60.11","23.52M","1.19%"
"09/12/2019","61.75","61.17","62.12","61.13","31.64M","1.23%"
"09/13/2019","62.00","61.61","62.05","61.35","23.68M","0.40%"
"09/16/2019","61.58","61.52","61.95","61.26","28.22M","-0.68%"
"09/17/2019","61.49","61.58","61.75","61.17","20.94M","-0.15%"
"09/18/2019","61.63","61.51","61.81","60.82","17.86M","0.23%"
"09/19/2019","61.94","61.62","62.22","61.62","16.94M","0.50%"
"09/20/2019","61.49","61.68","62.14","61.18","38.75M","-0.73%"
"09/23/2019","61.73","61.33","61.98","61.19","23.94M","0.39%"
"09/24/2019","60.92","62.00","62.36","60.53","36.71M","-1.31%"
"09/25/2019","62.30","60.80","62.40","60.46","27.10M","2.27%"
"09/26/2019","62.11","62.11","62.23","61.59","23.43M","-0.30%"
"09/27/2019","61.30","62.14","62.25","60.76","34.45M","-1.30%"
"09/30/2019","61.06","61.03","61.37","60.67","25.89M","-0.39%"
"10/01/2019","60.30","61.12","61.64","60.28","25.65M","-1.24%"
"10/02/2019","58.90","59.83","59.94","58.63","33.50M","-2.32%"
"10/03/2019","59.47","59.17","59.55","58.16","29.39M","0.97%"
"10/04/2019","60.55","59.71","60.62","59.55","24.57M","1.82%"
"10/07/2019","60.41","60.35","60.95","60.22","17.58M","-0.23%"
"10/08/2019","59.51","59.94","60.34","59.47","20.65M","-1.49%"
"10/09/2019","60.12","60.07","60.42","59.91","16.26M","1.03%"
"10/10/2019","60.47","59.93","60.78","59.89","13.36M","0.58%"
"10/11/2019","60.79","61.20","61.44","60.68","22.53M","0.53%"
"10/14/2019","60.89","60.69","61.29","60.59","13.68M","0.16%"
"10/15/2019","62.11","61.08","62.36","61.05","30.54M","2.00%"
"10/16/2019","62.15","62.09","62.71","61.93","23.02M","0.06%"
"10/17/2019","62.64","62.57","63.19","62.49","21.28M","0.79%"
"10/18/2019","62.22","62.73","62.91","62.01","31.65M","-0.67%"
"10/21/2019","62.21","62.44","62.68","62.00","20.60M","-0.02%"
"10/22/2019","62.06","62.22","62.44","61.99","25.64M","-0.24%"
"10/23/2019","62.88","62.01","62.90","62.01","23.53M","1.32%"
"10/24/2019","62.96","62.96","63.15","62.62","22.81M","0.13%"
"10/25/2019","63.22","62.60","63.40","62.46","27.10M","0.41%"
"10/28/2019","64.45","63.75","64.96","63.62","65.43M","1.95%"
"10/29/2019","63.03","63.80","64.04","62.78","52.65M","-2.20%"
"10/30/2019","63.03","62.76","63.40","62.53","29.20M","0.00%"
"10/31/2019","62.94","63.00","63.33","62.47","31.90M","-0.14%"
"11/01/2019","63.61","63.29","63.65","62.99","28.81M","1.06%"
"11/04/2019","64.48","63.81","64.62","63.81","30.63M","1.37%"
"11/05/2019","64.57","64.56","64.86","64.47","25.15M","0.14%"
"11/06/2019","64.55","64.50","64.65","64.11","24.63M","-0.03%"
"11/07/2019","65.35","64.71","66.13","64.69","45.14M","1.24%"
"11/08/2019","65.45","65.08","65.86","65.08","30.44M","0.15%"
"11/11/2019","64.91","65.20","65.25","64.79","17.24M","-0.83%"
"11/12/2019","64.86","64.93","65.47","64.71","28.89M","-0.08%"
"11/13/2019","64.81","64.66","65.13","64.61","18.72M","-0.08%"
"11/14/2019","65.46","64.75","65.79","64.70","29.00M","1.00%"
"11/15/2019","66.68","65.75","66.68","65.59","39.30M","1.86%"
"11/18/2019","65.99","66.62","66.70","65.81","27.99M","-1.03%"
"11/19/2019","65.63","66.33","66.33","65.59","21.87M","-0.55%"
"11/20/2019","65.09","65.57","65.66","64.46","28.92M","-0.82%"
"11/21/2019","65.01","64.96","65.56","64.54","25.55M","-0.12%"
"11/22/2019","64.68","65.15","65.34","64.47","27.78M","-0.51%"
"11/25/2019","65.28","64.81","65.52","64.78","23.59M","0.93%"
"11/26/2019","65.65","65.50","65.70","65.20","21.94M","0.57%"
"11/27/2019","65.61","65.77","65.88","65.47","18.81M","-0.06%"
"11/29/2019","65.20","65.33","65.50","65.16","12.80M","-0.62%"
"12/02/2019","64.44","65.13","65.27","64.02","26.58M","-1.17%"
"12/03/2019","64.74","63.93","64.86","63.85","29.60M","0.47%"
"12/04/2019","65.95","65.31","66.21","65.15","35.53M","1.87%"
"12/05/2019","66.35","66.35","66.40","65.72","24.41M","0.61%"
"12/06/2019","66.97","66.64","67.12","66.56","32.97M","0.93%"
"12/09/2019","67.15","66.94","67.88","66.80","31.14M","0.27%"
"12/10/2019","67.14","67.00","67.40","66.70","17.61M","-0.01%"
"12/11/2019","67.21","67.42","67.49","67.06","20.49M","0.10%"
"12/12/2019","67.42","67.16","67.73","66.91","29.13M","0.31%"
"12/13/2019","67.34","67.39","67.57","67.08","33.17M","-0.12%"
"12/16/2019","68.03","67.75","68.18","67.53","28.13M","1.02%"
"12/17/2019","67.74","68.12","68.22","67.54","32.97M","-0.43%"
"12/18/2019","67.60","67.85","67.97","67.52","23.33M","-0.21%"
"12/19/2019","67.82","67.60","67.88","67.44","30.42M","0.33%"
"12/20/2019","67.56","68.16","68.20","67.54","50.28M","-0.38%"
"12/23/2019","67.53","67.94","68.09","67.40","19.94M","-0.04%"
"12/24/2019","67.22","67.51","67.60","67.21","13.47M","-0.46%"
"12/26/2019","68.12","67.33","68.16","67.28","23.68M","1.34%"
"12/27/2019","67.73","68.20","68.35","67.65","23.22M","-0.57%"
"12/30/2019","66.99","67.84","67.85","66.89","20.01M","-1.09%"
"12/31/2019","66.97","66.79","67.03","66.61","19.52M","-0.03%"
"01/02/2020","68.43","67.42","68.43","67.32","27.29M","2.18%"
"01/03/2020","68.08","67.40","68.69","67.37","23.41M","-0.51%"
"01/06/2020","69.89","67.58","69.92","67.55","46.79M","2.66%"
"01/07/2020","69.76","70.02","70.17","69.58","34.53M","-0.19%"
"01/08/2020","70.25","69.74","70.59","69.63","35.33M","0.70%"
"01/09/2020","70.99","71.10","71.43","70.51","33.23M","1.05%"
"01/10/2020","71.45","71.47","71.75","70.98","26.26M","0.65%"
"01/13/2020","72.00","71.76","72.07","71.27","30.75M","0.77%"
"01/14/2020","71.53","72.00","72.13","71.39","26.11M","-0.65%"
"01/15/2020","71.96","71.65","72.04","71.58","21.55M","0.60%"
"01/16/2020","72.51","72.27","72.53","72.00","26.08M","0.76%"
"01/17/2020","73.98","73.13","74.03","72.83","52.42M","2.03%"
"01/21/2020","74.11","73.95","74.49","73.51","48.93M","0.18%"
"01/22/2020","74.21","74.49","75.03","74.13","28.46M","0.13%"
"01/23/2020","74.23","74.38","74.67","74.02","26.65M","0.03%"
"01/24/2020","73.31","74.64","74.71","73.16","29.79M","-1.24%"
"01/27/2020","71.59","71.58","71.83","70.97","34.13M","-2.35%"
"01/28/2020","72.53","72.09","72.74","71.52","29.73M","1.31%"
"01/29/2020","72.83","72.92","73.21","72.27","21.64M","0.41%"
"01/30/2020","72.71","71.91","72.76","71.75","27.11M","-0.16%"
"01/31/2020","71.64","73.39","73.48","71.35","43.82M","-1.47%"
"02/03/2020","74.13","73.08","74.31","72.83","72.18M","3.48%"
"02/04/2020","72.27","72.72","73.37","71.10","95.88M","-2.51%"
"02/05/2020","72.30","73.18","73.23","71.48","36.38M","0.04%"
"02/06/2020","73.80","72.60","74.08","72.52","37.82M","2.07%"
"02/07/2020","73.96","73.37","74.26","73.27","28.36M","0.22%"
"02/10/2020","75.43","73.86","75.44","73.76","38.30M","1.99%"
"02/11/2020","75.50","75.66","76.49","75.27","34.85M","0.09%"
"02/12/2020","75.93","75.79","76.02","75.43","31.04M","0.57%"
"02/13/2020","75.67","75.50","76.30","75.20","22.91M","-0.34%"
"02/14/2020","75.94","75.73","76.00","75.28","23.20M","0.36%"
"02/18/2020","75.97","75.72","76.53","75.55","25.68M","0.04%"
"02/19/2020","76.24","76.36","76.54","76.05","22.75M","0.36%"
"02/20/2020","75.85","75.95","76.35","75.21","25.97M","-0.51%"
"02/21/2020","74.17","75.23","75.55","73.92","42.54M","-2.21%"
"02/24/2020","70.99","71.15","71.82","70.34","49.56M","-4.29%"
"02/25/2020","69.32","71.55","71.84","69.02","51.58M","-2.35%"
"02/26/2020","69.52","69.75","70.68","68.83","49.80M","0.29%"
"02/27/2020","65.75","67.96","68.47","65.71","62.29M","-5.42%"
"02/28/2020","66.96","63.72","67.12","63.41","80.22M","1.84%"
"03/02/2020","69.32","67.57","69.37","66.26","55.43M","3.52%"
"03/03/2020","66.89","69.88","70.41","66.46","56.60M","-3.51%"
"03/04/2020","69.08","67.95","69.14","66.85","47.60M","3.27%"
"03/05/2020","65.74","67.28","67.68","65.08","54.38M","-4.83%"
"03/06/2020","64.79","63.50","65.14","62.86","64.65M","-1.45%"
"03/09/2020","60.79","60.25","62.64","59.90","69.25M","-6.17%"
"03/10/2020","63.76","62.72","63.79","60.73","54.87M","4.89%"
"03/11/2020","60.55","62.41","62.85","59.56","54.83M","-5.03%"
"03/12/2020","55.58","56.13","59.44","55.42","94.33M","-8.21%"
"03/13/2020","60.71","58.75","60.72","55.61","79.40M","9.23%"
"03/16/2020","53.65","54.48","57.27","53.35","96.52M","-11.63%"
"03/17/2020","55.90","54.53","56.30","52.45","83.19M","4.19%"
"03/18/2020","54.56","53.00","55.25","51.85","93.04M","-2.40%"
"03/19/2020","55.58","54.41","57.63","52.78","74.06M","1.87%"
"03/20/2020","53.41","56.55","56.92","53.10","82.88M","-3.90%"
"03/23/2020","52.71","52.82","53.35","50.44","83.67M","-1.31%"
"03/24/2020","56.50","55.20","56.67","54.32","72.47M","7.19%"
"03/25/2020","55.08","56.23","57.31","54.15","90.32M","-2.51%"
"03/26/2020","58.15","55.74","58.57","54.60","76.69M","5.57%"
"03/27/2020","55.51","56.37","57.55","55.20","62.79M","-4.54%"
"03/30/2020","57.32","56.63","57.55","54.92","58.74M","3.26%"
"03/31/2020","58.10","57.44","58.67","56.84","65.28M","1.36%"
"04/01/2020","55.10","56.20","56.47","54.67","51.97M","-5.16%"
"04/02/2020","55.85","55.00","56.14","54.66","56.41M","1.36%"
"04/03/2020","54.63","55.74","55.94","53.75","51.37M","-2.18%"
